id,range_names,Clipper Invocations,Post-Clip Primitives,CS Invocations,DS Invocations,GPU Elapsed Time,GS Invocations,Post-GS Primitives,HS Invocations,Primitive Count,Vertex Count,VS Invocations,Pixels Rendered,PS Invocations
1099,DrawIndexed,1334,1334,0,0,19,0,0,0,1334,4002,1956,49,49
1100,DrawIndexed,298,298,0,0,14,0,0,0,298,894,335,0,0
1101,DrawIndexed,10,10,0,0,14,0,0,0,10,30,20,0,0
1102,DrawIndexed,24,24,0,0,14,0,0,0,24,72,27,0,0
1103,DrawIndexed,24,24,0,0,14,0,0,0,24,72,27,0,0
1104,DrawIndexed,1334,1334,0,0,15,0,0,0,1334,4002,1956,0,0
1105,DrawIndexed,616,616,0,0,15,0,0,0,616,1848,632,0,0
1106,DrawIndexed,396,396,0,0,29,0,0,0,396,1188,645,137,820
1107,DrawIndexed,978,978,0,0,36,0,0,0,978,2934,1720,522,11278
1108,DrawIndexed,636,636,0,0,19,0,0,0,636,1908,823,0,0
1109,DrawIndexedInstanced,1548,1548,0,0,25,0,0,0,1548,4644,1677,174,194
1110,DrawIndexedInstanced,1592,1592,0,0,26,0,0,0,1592,4776,1964,54,71
1111,DrawIndexedInstanced,528,528,0,0,24,0,0,0,528,1584,582,4,13
1112,DrawIndexedInstanced,1560,1560,0,0,27,0,0,0,1560,4680,2532,68,72
1113,DrawIndexed,768,768,0,0,19,0,0,0,768,2304,1022,0,0
1114,DrawIndexedInstanced,864,864,0,0,19,0,0,0,864,2592,1470,0,0
1115,DrawIndexed,876,70,0,0,18,0,0,0,876,2628,1199,0,0
1116,DrawIndexedInstanced,710,710,0,0,25,0,0,0,710,2130,1130,32,100
1117,DrawIndexed,16134,16134,0,0,83,0,0,0,16134,48402,25700,40724,40724
1118,DrawIndexed,4503,4503,0,0,36,0,0,0,4503,13509,5011,2796,3429
1119,DrawIndexed,8287,8287,0,0,32,0,0,0,8287,24861,9551,5107,5107
1120,DrawIndexed,8287,8287,0,0,29,0,0,0,8287,24861,9551,3857,3857
1121,DrawIndexed,55,55,0,0,21,0,0,0,55,165,103,0,1024
1122,DrawIndexed,196,196,0,0,21,0,0,0,196,588,340,322,1697
1123,DrawIndexed,715,715,0,0,36,0,0,0,715,2145,1359,1376,15884
1124,DrawIndexed,220,220,0,0,23,0,0,0,220,660,447,1042,3516
1125,DrawIndexed,148,148,0,0,22,0,0,0,148,444,302,382,2224
1126,DrawIndexedInstanced,416,416,0,0,26,0,0,0,416,1248,369,30,52
1127,DrawIndexed,200,200,0,0,20,0,0,0,200,600,293,0,0
1128,DrawIndexedInstanced,700,700,0,0,26,0,0,0,700,2100,1027,49,169
1129,DrawIndexed,496,496,0,0,26,0,0,0,496,1488,1222,138,416
1130,DrawIndexed,228,228,0,0,27,0,0,0,228,684,299,1539,2095
1131,DrawIndexed,7528,7528,0,0,44,0,0,0,7528,22584,11888,13578,13578
1132,DrawIndexed,2232,1737,0,0,22,0,0,0,2232,6696,2214,0,0
1133,DrawIndexed,1170,1170,0,0,21,0,0,0,1170,3510,1199,0,0
1134,DrawIndexed,2534,2534,0,0,35,0,0,0,2534,7602,2866,21,21
1135,DrawIndexed,2340,2340,0,0,24,0,0,0,2340,7020,2799,249,486
1136,DrawIndexed,60,60,0,0,19,0,0,0,60,180,96,79,106
1137,DrawIndexed,32,32,0,0,17,0,0,0,32,96,25,0,0
1138,DrawIndexed,32,32,0,0,15,0,0,0,32,96,25,0,0
1139,DrawIndexed,32,32,0,0,16,0,0,0,32,96,25,0,1
1140,DrawIndexed,32,32,0,0,15,0,0,0,32,96,25,0,0
1141,DrawIndexed,32,32,0,0,21,0,0,0,32,96,25,4,4
1142,DrawIndexed,30,30,0,0,16,0,0,0,30,90,22,0,0
1143,DrawIndexed,32,32,0,0,15,0,0,0,32,96,25,0,0
1144,DrawIndexed,32,32,0,0,16,0,0,0,32,96,25,0,0
1145,DrawIndexed,32,32,0,0,15,0,0,0,32,96,25,0,0
1146,DrawIndexed,32,32,0,0,21,0,0,0,32,96,25,0,2
1147,DrawIndexed,32,32,0,0,16,0,0,0,32,96,25,0,0
1148,DrawIndexed,49650,49650,0,0,168,0,0,0,49650,148950,79714,11180,11180
1149,DrawIndexed,80,80,0,0,16,0,0,0,80,240,160,0,0
1150,DrawIndexed,72,72,0,0,15,0,0,0,72,216,103,0,0
1151,DrawIndexed,7358,7358,0,0,40,0,0,0,7358,22074,19062,10576,10576
1152,DrawIndexed,14434,14434,0,0,79,0,0,0,14434,43302,31311,10764,10764
1153,DrawIndexed,63118,61312,0,0,227,0,0,0,63118,189354,115219,0,0
1154,DrawIndexed,9735,9735,0,0,32,0,0,0,9735,29205,11297,43,43
1155,DrawIndexed,6674,6674,0,0,39,0,0,0,6674,20022,18889,10347,10347
1156,DrawIndexedInstanced,3480,3276,0,0,79,0,0,0,3480,10440,3433,20401,20401
1157,DrawIndexedInstanced,3630,3148,0,0,37,0,0,0,3630,10890,4856,27,27
1158,DrawIndexedInstanced,360,360,0,0,46,0,0,0,360,1080,370,9350,9350
1159,DrawIndexedInstanced,1332,1332,0,0,21,0,0,0,1332,3996,1390,0,0
1160,DrawIndexedInstanced,630,630,0,0,33,0,0,0,630,1890,625,821,821
1161,DrawIndexed,210,210,0,0,20,0,0,0,210,630,186,0,0
1162,DrawIndexed,9432,9432,0,0,39,0,0,0,9432,28296,16109,0,0
1163,DrawIndexed,8,8,0,0,15,0,0,0,8,24,16,0,0
1164,DrawIndexed,8,8,0,0,14,0,0,0,8,24,16,0,0
1165,DrawIndexed,8,8,0,0,17,0,0,0,8,24,16,2,2
1166,DrawIndexed,8,8,0,0,15,0,0,0,8,24,16,2,2
1167,DrawIndexed,100,100,0,0,15,0,0,0,100,300,179,0,0
1168,DrawIndexed,4,4,0,0,14,0,0,0,4,12,8,0,0
1169,DrawIndexed,12,12,0,0,14,0,0,0,12,36,24,0,0
1170,DrawIndexedInstanced,32,32,0,0,19,0,0,0,32,96,37,0,0
1171,DrawIndexedInstanced,1148,1148,0,0,23,0,0,0,1148,3444,1150,4,4
1172,DrawIndexedInstanced,2130,2130,0,0,23,0,0,0,2130,6390,2115,6,6
1173,DrawIndexedInstanced,392,392,0,0,18,0,0,0,392,1176,346,0,0
1174,DrawIndexedInstanced,784,784,0,0,17,0,0,0,784,2352,692,0,0
1175,DrawIndexed,282,282,0,0,15,0,0,0,282,846,395,0,0
1176,DrawIndexedInstanced,3448,0,0,0,17,0,0,0,3448,10344,3291,0,0
1177,DrawIndexedInstanced,760,624,0,0,22,0,0,0,760,2280,833,0,0
1178,DrawIndexed,758,0,0,0,13,0,0,0,758,2274,713,0,0
1179,DrawIndexed,14552,14552,0,0,57,0,0,0,14552,43656,23929,25,25
1180,DrawIndexed,17389,17389,0,0,43,0,0,0,17389,52167,21033,1647,1647
1181,DrawIndexedInstanced,48,48,0,0,23,0,0,0,48,144,51,47,164
1182,DrawIndexedInstanced,358,358,0,0,17,0,0,0,358,1074,361,0,0
1183,DrawIndexed,12,12,0,0,16,0,0,0,12,36,24,0,0
1184,DrawIndexed,12,12,0,0,20,0,0,0,12,36,24,38,38
1185,DrawIndexed,40,40,0,0,19,0,0,0,40,120,44,225,225
1186,DrawIndexed,312,312,0,0,19,0,0,0,312,936,828,0,0
1187,DrawIndexed,55,55,0,0,16,0,0,0,55,165,76,0,0
1188,DrawIndexed,204,204,0,0,15,0,0,0,204,612,188,0,0
1189,DrawIndexed,144,144,0,0,17,0,0,0,144,432,184,0,0
1190,DrawIndexed,144,144,0,0,15,0,0,0,144,432,184,0,0
1191,DrawIndexed,106,106,0,0,16,0,0,0,106,318,92,0,0
1192,DrawIndexed,144,144,0,0,16,0,0,0,144,432,184,0,0
1193,DrawIndexed,658,658,0,0,25,0,0,0,658,1974,649,114,118
1194,DrawIndexed,120,120,0,0,16,0,0,0,120,360,138,0,0
1195,DrawIndexed,8018,8018,0,0,53,0,0,0,8018,24054,12018,27631,27631
1196,DrawIndexed,320,320,0,0,17,0,0,0,320,960,368,0,0
1197,DrawIndexed,204,204,0,0,16,0,0,0,204,612,238,0,0
1198,DrawIndexed,458,458,0,0,16,0,0,0,458,1374,434,0,0
1199,DrawIndexed,2474,2474,0,0,19,0,0,0,2474,7422,2321,0,0
1200,DrawIndexed,369,369,0,0,15,0,0,0,369,1107,335,0,0
1201,DrawIndexed,52,52,0,0,16,0,0,0,52,156,60,0,0
1202,DrawIndexed,936,936,0,0,23,0,0,0,936,2808,939,10,29
1203,DrawIndexedInstanced,2068,2068,0,0,22,0,0,0,2068,6204,3086,0,0
1204,DrawIndexed,112,112,0,0,20,0,0,0,112,336,164,0,0
1205,DrawIndexedInstanced,12012,11300,0,0,41,0,0,0,12012,36036,12038,0,0
1206,DrawIndexedInstanced,2428,2428,0,0,23,0,0,0,2428,7284,2423,0,0
1207,DrawIndexed,6,6,0,0,16,0,0,0,6,18,10,0,0
1208,DrawIndexed,662,662,0,0,16,0,0,0,662,1986,728,0,0
1209,DrawIndexed,662,662,0,0,15,0,0,0,662,1986,728,0,0
1210,DrawIndexed,104,104,0,0,21,0,0,0,104,312,148,0,0
1211,DrawIndexed,104,104,0,0,15,0,0,0,104,312,148,0,0
1212,DrawIndexed,104,104,0,0,15,0,0,0,104,312,148,0,0
1213,DrawIndexed,104,104,0,0,15,0,0,0,104,312,148,0,0
1214,DrawIndexedInstanced,46000,46000,0,0,75,0,0,0,46000,138000,54448,0,24
1215,DrawIndexed,1550,198,0,0,19,0,0,0,1550,4650,1580,0,0
1216,DrawIndexed,30111,30111,0,0,94,0,0,0,30111,90333,40850,9365,9365
1217,DrawIndexed,2426,2426,0,0,19,0,0,0,2426,7278,3084,0,0
1218,DrawIndexed,2426,2426,0,0,18,0,0,0,2426,7278,3084,0,0
1219,DrawIndexed,13852,13852,0,0,53,0,0,0,13852,41556,21763,0,0
1220,DrawIndexed,1120,1120,0,0,17,0,0,0,1120,3360,1151,0,0
1221,DrawIndexed,1120,1120,0,0,16,0,0,0,1120,3360,1151,0,0
1222,DrawIndexed,1056,1056,0,0,21,0,0,0,1056,3168,989,0,0
1223,DrawIndexed,27720,2542,0,0,98,0,0,0,27720,83160,45572,3569,3569
1224,DrawIndexed,1361,1361,0,0,23,0,0,0,1361,4083,1450,3,3
1225,DrawIndexed,5191,5191,0,0,25,0,0,0,5191,15573,8423,0,0
1226,DrawIndexed,298,298,0,0,17,0,0,0,298,894,387,0,0
1227,DrawIndexed,298,298,0,0,24,0,0,0,298,894,387,0,20
1228,DrawIndexed,298,298,0,0,16,0,0,0,298,894,387,0,0
1229,DrawIndexed,168,168,0,0,16,0,0,0,168,504,240,0,0
1230,DrawIndexed,451,451,0,0,16,0,0,0,451,1353,864,0,0
1231,DrawIndexed,438,438,0,0,17,0,0,0,438,1314,694,0,0
1232,DrawIndexed,120,120,0,0,17,0,0,0,120,360,94,0,0
1233,DrawIndexed,120,120,0,0,16,0,0,0,120,360,94,0,0
1234,DrawIndexed,2348,2348,0,0,31,0,0,0,2348,7044,2066,661,1074
1235,DrawIndexed,316,316,0,0,16,0,0,0,316,948,490,0,0
1236,DrawIndexed,592,592,0,0,16,0,0,0,592,1776,766,0,0
1237,DrawIndexed,592,592,0,0,15,0,0,0,592,1776,766,0,0
1238,DrawIndexed,316,316,0,0,15,0,0,0,316,948,490,0,0
1239,DrawIndexed,316,316,0,0,15,0,0,0,316,948,490,0,0
1240,DrawIndexed,205,205,0,0,19,0,0,0,205,615,195,0,0
1241,DrawIndexed,196,196,0,0,16,0,0,0,196,588,176,0,0
1242,DrawIndexed,1065,1065,0,0,18,0,0,0,1065,3195,1060,0,0
1243,DrawIndexed,334,334,0,0,17,0,0,0,334,1002,343,0,0
1244,DrawIndexed,3078,3078,0,0,27,0,0,0,3078,9234,8652,1916,1916
1245,DrawIndexed,28,28,0,0,16,0,0,0,28,84,56,0,0
1246,DrawIndexed,28,28,0,0,15,0,0,0,28,84,56,0,0
1247,DrawIndexed,194,194,0,0,21,0,0,0,194,582,202,0,8
1248,DrawIndexed,194,194,0,0,18,0,0,0,194,582,202,0,12
1249,DrawIndexed,194,194,0,0,15,0,0,0,194,582,202,0,0
1250,DrawIndexed,194,194,0,0,15,0,0,0,194,582,202,0,0
1251,DrawIndexed,194,194,0,0,15,0,0,0,194,582,202,0,0
1252,DrawIndexed,28,28,0,0,15,0,0,0,28,84,56,0,0
1253,DrawIndexed,28,28,0,0,15,0,0,0,28,84,56,0,0
1254,DrawIndexed,28,28,0,0,15,0,0,0,28,84,56,0,0
1255,DrawIndexed,28,28,0,0,15,0,0,0,28,84,56,0,0
1256,DrawIndexed,28,28,0,0,15,0,0,0,28,84,56,0,0
1257,DrawIndexed,28,28,0,0,16,0,0,0,28,84,56,0,0
1258,DrawIndexed,28,28,0,0,19,0,0,0,28,84,56,0,3
1259,DrawIndexed,28,28,0,0,19,0,0,0,28,84,56,0,5
1260,DrawIndexed,28,28,0,0,19,0,0,0,28,84,56,0,2
1261,DrawIndexed,28,28,0,0,18,0,0,0,28,84,56,0,2
1262,DrawIndexed,28,28,0,0,15,0,0,0,28,84,56,0,0
1263,DrawIndexed,28,28,0,0,15,0,0,0,28,84,56,0,0
1264,DrawIndexed,544,544,0,0,16,0,0,0,544,1632,797,0,0
1265,DrawIndexed,544,544,0,0,16,0,0,0,544,1632,797,0,0
1266,DrawIndexed,56,56,0,0,16,0,0,0,56,168,114,0,0
1267,DrawIndexed,56,56,0,0,14,0,0,0,56,168,114,0,0
1268,DrawIndexed,3770,3770,0,0,26,0,0,0,3770,11310,3479,207,602
1269,DrawIndexed,14,14,0,0,16,0,0,0,14,42,24,0,0
1270,DrawIndexed,350,350,0,0,15,0,0,0,350,1050,487,0,0
1271,DrawIndexed,338,338,0,0,15,0,0,0,338,1014,497,0,0
1272,DrawIndexed,338,338,0,0,19,0,0,0,338,1014,497,38,38
1273,DrawIndexed,350,350,0,0,19,0,0,0,350,1050,487,36,36
1274,DrawIndexed,350,350,0,0,18,0,0,0,350,1050,487,40,40
1275,DrawIndexed,338,338,0,0,19,0,0,0,338,1014,497,29,29
1276,DrawIndexed,338,338,0,0,15,0,0,0,338,1014,497,0,0
1277,DrawIndexed,350,350,0,0,15,0,0,0,350,1050,487,0,0
1278,DrawIndexed,338,338,0,0,15,0,0,0,338,1014,497,0,0
1279,DrawIndexed,350,350,0,0,14,0,0,0,350,1050,487,0,0
1280,DrawIndexed,338,338,0,0,15,0,0,0,338,1014,497,0,0
1281,DrawIndexed,350,350,0,0,15,0,0,0,350,1050,487,0,0
1282,DrawIndexed,338,338,0,0,19,0,0,0,338,1014,497,22,22
1283,DrawIndexed,350,350,0,0,18,0,0,0,350,1050,487,20,20
1284,DrawIndexed,338,338,0,0,14,0,0,0,338,1014,497,0,0
1285,DrawIndexed,350,350,0,0,14,0,0,0,350,1050,487,0,0
1286,DrawIndexed,338,338,0,0,14,0,0,0,338,1014,497,0,0
1287,DrawIndexed,350,350,0,0,14,0,0,0,350,1050,487,0,0
1288,DrawIndexedInstanced,412,412,0,0,20,0,0,0,412,1236,401,0,0
1289,DrawIndexedInstanced,6880,6880,0,0,32,0,0,0,6880,20640,7768,0,30
1290,DrawIndexedInstanced,6848,6848,0,0,33,0,0,0,6848,20544,7384,3,42
1291,DrawIndexed,290,290,0,0,17,0,0,0,290,870,650,0,0
1292,DrawIndexed,138,138,0,0,23,0,0,0,138,414,300,0,0
1293,DrawIndexed,240,240,0,0,18,0,0,0,240,720,378,0,0
1294,DrawIndexed,16,16,0,0,20,0,0,0,16,48,17,0,0
1295,DrawIndexed,284,284,0,0,19,0,0,0,284,852,567,0,0
1296,DrawIndexedInstanced,820,820,0,0,19,0,0,0,820,2460,802,0,0
1297,DrawIndexed,260,260,0,0,17,0,0,0,260,780,520,0,0
1298,DrawIndexed,1620,1620,0,0,17,0,0,0,1620,4860,2581,0,0
1299,DrawIndexed,1620,1620,0,0,16,0,0,0,1620,4860,2581,0,0
1300,DrawIndexed,1334,1334,0,0,23,0,0,0,1334,4002,1956,42,42
1301,DrawIndexed,24,24,0,0,14,0,0,0,24,72,27,0,0
1302,DrawIndexed,24,24,0,0,13,0,0,0,24,72,27,0,0
1303,DrawIndexed,10,10,0,0,15,0,0,0,10,30,20,0,0
1304,DrawIndexed,298,298,0,0,15,0,0,0,298,894,335,0,0
1305,DrawIndexed,1334,1334,0,0,16,0,0,0,1334,4002,1956,0,0
1306,DrawIndexed,24,24,0,0,14,0,0,0,24,72,27,0,0
1307,DrawIndexed,24,24,0,0,13,0,0,0,24,72,27,0,0
1308,DrawIndexed,10,10,0,0,13,0,0,0,10,30,20,0,0
1309,DrawIndexed,298,298,0,0,14,0,0,0,298,894,335,0,0
1310,DrawIndexed,4563,4563,0,0,23,0,0,0,4563,13689,6389,0,0
1311,DrawIndexed,6574,6574,0,0,24,0,0,0,6574,19722,5888,0,0
1312,DrawIndexed,6574,6574,0,0,22,0,0,0,6574,19722,5888,0,0
1313,DrawIndexed,13517,5782,0,0,53,0,0,0,13517,40551,24629,11648,11648
1314,DrawIndexed,18417,18417,0,0,73,0,0,0,18417,55251,30116,1501,1501
1315,DrawIndexedInstanced,3180,3180,0,0,34,0,0,0,3180,9540,4115,0,67
1316,DrawIndexedInstanced,2600,2600,0,0,30,0,0,0,2600,7800,3740,5,7
1317,DrawIndexed,280,280,0,0,18,0,0,0,280,840,431,0,0
1318,DrawIndexedInstanced,1548,1548,0,0,27,0,0,0,1548,4644,1677,0,4
1319,DrawIndexed,214,214,0,0,19,0,0,0,214,642,350,0,0
1320,DrawIndexed,264,264,0,0,18,0,0,0,264,792,293,0,0
1321,DrawIndexed,3486,3486,0,0,29,0,0,0,3486,10458,4450,310,346
1322,DrawIndexedInstanced,3640,3640,0,0,33,0,0,0,3640,10920,5908,7,8
1323,DrawIndexed,676,676,0,0,18,0,0,0,676,2028,941,0,0
1324,DrawIndexed,120,120,0,0,19,0,0,0,120,360,106,0,0
1325,DrawIndexedInstanced,1536,1536,0,0,26,0,0,0,1536,4608,2033,73,119
1326,DrawIndexedInstanced,864,864,0,0,20,0,0,0,864,2592,1470,0,0
1327,DrawIndexed,586,586,0,0,20,0,0,0,586,1758,869,0,0
1328,DrawIndexed,188,188,0,0,19,0,0,0,188,564,209,0,0
1329,DrawIndexed,192,192,0,0,18,0,0,0,192,576,210,0,0
1330,DrawIndexed,342,342,0,0,18,0,0,0,342,1026,404,0,0
1331,DrawIndexedInstanced,426,426,0,0,18,0,0,0,426,1278,683,0,0
1332,DrawIndexed,4663,20,0,0,24,0,0,0,4663,13989,7252,2,2
1333,DrawIndexed,8230,8230,0,0,40,0,0,0,8230,24690,22653,2452,2452
1334,DrawIndexed,18586,9724,0,0,72,0,0,0,18586,55758,29953,15195,15195
1335,DrawIndexed,25824,25824,0,0,102,0,0,0,25824,77472,42588,15075,15075
1336,DrawIndexed,20074,20074,0,0,54,0,0,0,20074,60222,25103,118,118
1337,DrawIndexedInstanced,1660,924,0,0,22,0,0,0,1660,4980,1483,0,0
1338,DrawIndexed,41523,41523,0,0,162,0,0,0,41523,124569,70653,25772,25772
1339,DrawIndexedInstanced,416,416,0,0,29,0,0,0,416,1248,369,1,4
1340,DrawIndexed,754,754,0,0,22,0,0,0,754,2262,891,0,0
1341,DrawIndexed,754,754,0,0,17,0,0,0,754,2262,891,0,0
1342,DrawIndexedInstanced,1000,1000,0,0,29,0,0,0,1000,3000,1454,0,93
1343,DrawIndexed,170,170,0,0,19,0,0,0,170,510,262,0,0
1344,DrawIndexed,104,104,0,0,18,0,0,0,104,312,147,0,0
1345,DrawIndexed,350,350,0,0,18,0,0,0,350,1050,513,0,0
1346,DrawIndexed,1264,1264,0,0,26,0,0,0,1264,3792,1666,0,10
1347,DrawIndexed,584,120,0,0,26,0,0,0,584,1752,784,362,557
1348,DrawIndexed,300,300,0,0,19,0,0,0,300,900,302,0,0
1349,DrawIndexed,710,710,0,0,19,0,0,0,710,2130,646,0,0
1350,DrawIndexed,496,496,0,0,20,0,0,0,496,1488,1221,0,0
1351,DrawIndexed,1559,1559,0,0,25,0,0,0,1559,4677,1507,0,0
1352,DrawIndexed,764,764,0,0,18,0,0,0,764,2292,788,0,0
1353,DrawIndexed,92,92,0,0,19,0,0,0,92,276,106,0,0
1354,DrawIndexed,92,92,0,0,15,0,0,0,92,276,106,0,0
1355,DrawIndexed,764,764,0,0,16,0,0,0,764,2292,788,0,0
1356,DrawIndexed,1559,1559,0,0,16,0,0,0,1559,4677,1507,0,0
1357,DrawIndexed,10308,10308,0,0,46,0,0,0,10308,30924,27741,955,955
1358,DrawIndexedInstanced,836,836,0,0,39,0,0,0,836,2508,809,1259,1259
1359,DrawIndexedInstanced,636,636,0,0,60,0,0,0,636,1908,629,15292,15292
1360,DrawIndexed,8,8,0,0,16,0,0,0,8,24,16,0,0
1361,DrawIndexed,41,41,0,0,16,0,0,0,41,123,61,0,0
1362,DrawIndexed,8,8,0,0,15,0,0,0,8,24,16,0,0
1363,DrawIndexed,8,8,0,0,15,0,0,0,8,24,16,0,0
1364,DrawIndexed,8,8,0,0,15,0,0,0,8,24,16,0,0
1365,DrawIndexed,8,8,0,0,15,0,0,0,8,24,16,0,0
1366,DrawIndexed,8,8,0,0,15,0,0,0,8,24,16,0,0
1367,DrawIndexed,8,8,0,0,16,0,0,0,8,24,16,0,0
1368,DrawIndexed,8,8,0,0,15,0,0,0,8,24,16,0,0
1369,DrawIndexed,8,8,0,0,15,0,0,0,8,24,16,0,0
1370,DrawIndexed,8,8,0,0,15,0,0,0,8,24,16,0,0
1371,DrawIndexed,8,8,0,0,15,0,0,0,8,24,16,0,0
1372,DrawIndexed,8,8,0,0,15,0,0,0,8,24,16,0,0
1373,DrawIndexed,8,8,0,0,15,0,0,0,8,24,16,0,0
1374,DrawIndexed,8,8,0,0,16,0,0,0,8,24,16,0,0
1375,DrawIndexed,41,41,0,0,15,0,0,0,41,123,61,0,0
1376,DrawIndexed,41,41,0,0,15,0,0,0,41,123,61,0,0
1377,DrawIndexed,8,8,0,0,15,0,0,0,8,24,16,0,0
1378,DrawIndexed,8,8,0,0,16,0,0,0,8,24,16,0,0
1379,DrawIndexed,8,8,0,0,22,0,0,0,8,24,16,0,8
1380,DrawIndexed,8,8,0,0,15,0,0,0,8,24,16,0,0
1381,DrawIndexed,8,8,0,0,15,0,0,0,8,24,16,0,0
1382,DrawIndexed,27798,27798,0,0,98,0,0,0,27798,83394,43083,0,0
1383,DrawIndexed,228,228,0,0,23,0,0,0,228,684,193,0,0
1384,DrawIndexed,12,12,0,0,17,0,0,0,12,36,14,0,0
1385,DrawIndexed,3557,3557,0,0,34,0,0,0,3557,10671,3979,0,2887
1386,DrawIndexed,800,800,0,0,23,0,0,0,800,2400,1750,0,204
1387,DrawIndexed,372,372,0,0,17,0,0,0,372,1116,417,0,0
1388,DrawIndexedInstanced,1320,1320,0,0,23,0,0,0,1320,3960,1755,0,0
1389,DrawIndexedInstanced,4218,4218,0,0,28,0,0,0,4218,12654,4390,0,0
1390,DrawIndexed,210,210,0,0,19,0,0,0,210,630,211,0,0
1391,DrawIndexed,458,458,0,0,16,0,0,0,458,1374,670,0,0
1392,DrawIndexed,197,197,0,0,17,0,0,0,197,591,293,0,0
1393,DrawIndexed,184,184,0,0,15,0,0,0,184,552,265,0,0
1394,DrawIndexed,630,630,0,0,17,0,0,0,630,1890,960,0,0
1395,DrawIndexed,3366,0,0,0,14,0,0,0,3366,10098,4285,0,0
1396,DrawIndexed,2,2,0,0,14,0,0,0,2,6,4,0,0
1397,DrawIndexed,4,4,0,0,14,0,0,0,4,12,8,0,0
1398,DrawIndexed,2,2,0,0,13,0,0,0,2,6,4,0,0
1399,DrawIndexedInstanced,3448,2597,0,0,26,0,0,0,3448,10344,3291,0,0
1400,DrawIndexedInstanced,3800,3183,0,0,26,0,0,0,3800,11400,4186,0,0
1401,DrawIndexed,924,661,0,0,20,0,0,0,924,2772,904,0,0
1402,DrawIndexedInstanced,6064,5069,0,0,28,0,0,0,6064,18192,5662,0,0
1403,DrawIndexed,758,496,0,0,19,0,0,0,758,2274,713,0,0
1404,DrawIndexedInstanced,1516,715,0,0,19,0,0,0,1516,4548,1420,0,0
1405,DrawIndexedInstanced,2274,0,0,0,14,0,0,0,2274,6822,2127,0,0
1406,DrawIndexedInstanced,9096,7992,0,0,31,0,0,0,9096,27288,8490,0,0
1407,DrawIndexedInstanced,3032,2114,0,0,21,0,0,0,3032,9096,2834,0,0
1408,DrawIndexed,6,6,0,0,14,0,0,0,6,18,12,0,0
1409,DrawIndexed,644,288,0,0,16,0,0,0,644,1932,1284,0,0
1410,DrawIndexed,644,288,0,0,14,0,0,0,644,1932,1284,0,0
1411,DrawIndexed,644,298,0,0,14,0,0,0,644,1932,1284,0,0
1412,DrawIndexed,644,311,0,0,15,0,0,0,644,1932,1284,0,0
1413,DrawIndexed,1103,580,0,0,15,0,0,0,1103,3309,1905,0,0
1414,DrawIndexed,1103,580,0,0,16,0,0,0,1103,3309,1905,0,0
1415,DrawIndexed,1103,268,0,0,14,0,0,0,1103,3309,1905,0,0
1416,DrawIndexed,644,644,0,0,15,0,0,0,644,1932,1284,0,0
1417,DrawIndexed,644,644,0,0,15,0,0,0,644,1932,1284,0,0
1418,DrawIndexed,644,644,0,0,15,0,0,0,644,1932,1284,0,0
1419,DrawIndexed,644,644,0,0,15,0,0,0,644,1932,1284,0,0
1420,DrawIndexed,644,644,0,0,16,0,0,0,644,1932,1284,0,0
1421,DrawIndexed,644,644,0,0,15,0,0,0,644,1932,1284,0,0
1422,DrawIndexed,1103,573,0,0,15,0,0,0,1103,3309,1905,0,0
1423,DrawIndexed,1103,573,0,0,15,0,0,0,1103,3309,1905,0,0
1424,DrawIndexed,644,644,0,0,15,0,0,0,644,1932,1284,0,0
1425,DrawIndexed,644,644,0,0,15,0,0,0,644,1932,1284,0,0
1426,DrawIndexed,1103,5,0,0,13,0,0,0,1103,3309,1905,0,0
1427,DrawIndexed,1103,1098,0,0,16,0,0,0,1103,3309,1905,0,0
1428,DrawIndexed,1103,1098,0,0,16,0,0,0,1103,3309,1905,0,0
1429,DrawIndexed,1103,53,0,0,14,0,0,0,1103,3309,1905,0,0
1430,DrawIndexed,228,228,0,0,15,0,0,0,228,684,227,0,0
1431,DrawIndexed,644,644,0,0,16,0,0,0,644,1932,1284,0,0
1432,DrawIndexed,644,644,0,0,16,0,0,0,644,1932,1284,0,0
1433,DrawIndexed,644,644,0,0,15,0,0,0,644,1932,1284,0,0
1434,DrawIndexed,644,644,0,0,15,0,0,0,644,1932,1284,0,0
1435,DrawIndexed,1103,1103,0,0,16,0,0,0,1103,3309,1905,0,0
1436,DrawIndexed,1103,1103,0,0,16,0,0,0,1103,3309,1905,0,0
1437,DrawIndexed,644,644,0,0,16,0,0,0,644,1932,1284,0,0
1438,DrawIndexed,644,644,0,0,15,0,0,0,644,1932,1284,0,0
1439,DrawIndexed,644,644,0,0,15,0,0,0,644,1932,1284,0,0
1440,DrawIndexed,644,644,0,0,14,0,0,0,644,1932,1284,0,0
1441,DrawIndexed,1103,1103,0,0,16,0,0,0,1103,3309,1905,0,0
1442,DrawIndexed,644,644,0,0,15,0,0,0,644,1932,1284,0,0
1443,DrawIndexed,644,644,0,0,15,0,0,0,644,1932,1284,0,0
1444,DrawIndexed,178,178,0,0,14,0,0,0,178,534,322,0,0
1445,DrawIndexed,644,644,0,0,15,0,0,0,644,1932,1284,0,0
1446,DrawIndexed,1103,1103,0,0,16,0,0,0,1103,3309,1905,0,0
1447,DrawIndexed,1103,1103,0,0,16,0,0,0,1103,3309,1905,0,0
1448,DrawIndexed,644,644,0,0,15,0,0,0,644,1932,1284,0,0
